billing_id,matter_id,attorney_id,billing_date,hours_worked,hourly_rate,amount,billable_status
1175,38,8,2024-03-17,36.4,246.99098521619942,8990.47,Non-Billable
1176,38,9,2024-03-17,27.9,496.7566614134116,13859.51,Billable
1177,38,1,2024-03-17,53.3,209.86584841970367,11185.85,Billable
1178,38,11,2024-04-17,76.2,210.1115011743209,16010.5,Billable
1179,38,8,2024-04-17,29.0,246.99098521619942,7162.74,Non-Billable
1180,38,9,2024-04-17,17.6,496.7566614134116,8742.92,Billable
1181,38,5,2024-04-17,55.5,333.24426408004217,18495.06,Billable
1182,38,1,2024-04-17,45.6,209.86584841970367,9569.88,Non-Billable
1183,38,8,2024-05-17,70.7,246.99098521619942,17462.26,Non-Billable
1184,38,1,2024-05-17,49.2,209.86584841970367,10325.4,Non-Billable
1185,38,9,2024-06-17,33.3,496.7566614134116,16542.0,Billable
1186,38,5,2024-06-17,11.3,333.24426408004217,3765.66,Non-Billable
1187,38,1,2024-06-17,53.8,209.86584841970367,11290.78,Billable
1188,38,11,2024-07-17,78.5,210.1115011743209,16493.75,Billable
1189,38,8,2024-07-17,53.8,246.99098521619942,13288.12,Billable
1190,38,9,2024-07-17,67.0,496.7566614134116,33282.7,Billable
1191,38,5,2024-07-17,76.4,333.24426408004217,25459.86,Billable
1192,39,11,2024-06-27,50.1,210.1115011743209,10526.59,Billable
1193,39,3,2024-06-27,73.7,356.50515929852793,26274.43,Billable
1194,39,2,2024-06-27,19.2,209.86584841970367,4029.42,Non-Billable
1195,39,4,2024-06-27,66.0,263.9493860652042,17420.66,Billable
1196,39,11,2024-07-27,59.4,210.1115011743209,12480.62,Non-Billable
1197,39,3,2024-07-27,40.1,356.50515929852793,14295.86,Billable
1198,39,2,2024-07-27,49.5,209.86584841970367,10388.36,Billable
1199,39,7,2024-07-27,49.0,209.86584841970367,10283.43,Non-Billable
1200,39,11,2024-08-27,71.6,210.1115011743209,15043.98,Non-Billable
1201,39,2,2024-08-27,78.1,209.86584841970367,16390.52,Billable
1202,39,7,2024-08-27,62.2,209.86584841970367,13053.66,Non-Billable
1203,39,4,2024-08-27,29.2,263.9493860652042,7707.32,Billable
1204,39,2,2024-09-27,52.8,209.86584841970367,11080.92,Billable
1205,39,7,2024-09-27,52.9,209.86584841970367,11101.9,Non-Billable
1206,39,11,2024-10-27,35.1,210.1115011743209,7374.91,Non-Billable
1207,39,3,2024-10-27,19.4,356.50515929852793,6916.2,Non-Billable
1208,39,2,2024-10-27,55.5,209.86584841970367,11647.55,Billable
1209,39,7,2024-10-27,44.4,209.86584841970367,9318.04,Billable
1210,39,3,2024-11-27,77.8,356.50515929852793,27736.1,Billable
1211,39,2,2024-11-27,25.6,209.86584841970367,5372.57,Non-Billable
1212,39,7,2024-11-27,63.0,209.86584841970367,13221.55,Billable
1213,39,11,2024-12-27,40.7,210.1115011743209,8551.54,Non-Billable
1214,39,3,2024-12-27,32.7,356.50515929852793,11657.72,Billable
1215,39,2,2024-12-27,39.9,209.86584841970367,8373.65,Billable
1216,39,7,2024-12-27,67.7,209.86584841970367,14207.92,Non-Billable
1217,39,4,2024-12-27,52.8,263.9493860652042,13936.53,Non-Billable
1218,40,9,2024-02-12,67.9,496.7566614134116,33729.78,Billable
1219,40,2,2024-02-12,27.2,209.86584841970367,5708.35,Non-Billable
1220,40,9,2024-03-12,61.5,496.7566614134116,30550.53,Non-Billable
1221,40,2,2024-03-12,63.6,209.86584841970367,13347.47,Billable
1222,40,2,2024-04-12,71.9,209.86584841970367,15089.35,Billable
1223,40,9,2024-05-12,39.6,496.7566614134116,19671.56,Non-Billable
1224,40,2,2024-05-12,58.3,209.86584841970367,12235.18,Billable
1225,40,9,2024-06-12,55.2,496.7566614134116,27420.97,Billable
1226,40,2,2024-06-12,17.9,209.86584841970367,3756.6,Non-Billable
1227,40,9,2024-07-12,58.7,496.7566614134116,29159.62,Billable
1228,40,2,2024-07-12,32.6,209.86584841970367,6841.63,Billable
1229,40,2,2024-08-12,59.9,209.86584841970367,12570.96,Billable
1230,40,9,2024-09-12,16.3,496.7566614134116,8097.13,Billable
1231,40,2,2024-09-12,73.5,209.86584841970367,15425.14,Billable
1232,40,9,2024-10-12,18.6,496.7566614134116,9239.67,Billable
1233,40,2,2024-10-12,54.4,209.86584841970367,11416.7,Billable
1234,40,9,2024-11-12,36.9,496.7566614134116,18330.32,Non-Billable
1235,40,2,2024-11-12,21.2,209.86584841970367,4449.16,Non-Billable
1236,40,9,2024-12-12,63.8,496.7566614134116,31693.07,Billable
1237,40,2,2024-12-12,56.2,209.86584841970367,11794.46,Billable
1238,41,3,2023-09-30,31.7,356.50515929852793,11301.21,Billable
1239,41,3,2023-10-30,77.2,356.50515929852793,27522.2,Billable
1240,41,12,2023-10-30,27.7,155.80836121681995,4315.89,Billable
1241,41,1,2023-10-30,44.9,209.86584841970367,9422.98,Billable
1242,41,3,2023-11-30,44.5,356.50515929852793,15864.48,Billable
1243,41,12,2023-11-30,43.3,155.80836121681995,6746.5,Billable
1244,41,1,2023-11-30,52.1,209.86584841970367,10934.01,Billable
1245,41,12,2023-12-30,53.4,155.80836121681995,8320.17,Non-Billable
1246,41,1,2023-12-30,24.5,209.86584841970367,5141.71,Billable
1247,41,12,2024-01-30,12.6,155.80836121681995,1963.19,Billable
1248,41,1,2024-01-30,68.7,209.86584841970367,14417.78,Billable
1249,41,3,2024-02-29,16.1,356.50515929852793,5739.73,Billable
1250,41,12,2024-02-29,22.5,155.80836121681995,3505.69,Non-Billable
1251,42,8,2024-11-30,16.5,246.99098521619942,4075.35,Billable
1252,42,10,2024-11-30,72.8,246.99098521619942,17980.94,Billable
1253,42,6,2024-11-30,69.0,311.18528947223797,21471.78,Billable
1254,42,6,2024-12-30,29.2,311.18528947223797,9086.61,Non-Billable
1255,43,9,2024-08-26,78.6,496.7566614134116,39045.07,Non-Billable
1256,43,4,2024-08-26,43.9,263.9493860652042,11587.38,Non-Billable
1257,43,11,2024-08-26,65.2,210.1115011743209,13699.27,Non-Billable
1258,43,2,2024-08-26,32.2,209.86584841970367,6757.68,Non-Billable
1259,43,9,2024-09-26,53.6,496.7566614134116,26626.16,Billable
1260,43,4,2024-09-26,44.7,263.9493860652042,11798.54,Non-Billable
1261,43,11,2024-09-26,44.5,210.1115011743209,9349.96,Billable
1262,43,1,2024-09-26,26.3,209.86584841970367,5519.47,Billable
1263,43,2,2024-09-26,10.1,209.86584841970367,2119.65,Billable
1264,43,9,2024-10-26,65.8,496.7566614134116,32686.59,Non-Billable
1265,43,4,2024-10-26,66.0,263.9493860652042,17420.66,Billable
1266,43,11,2024-10-26,33.4,210.1115011743209,7017.72,Non-Billable
1267,43,1,2024-10-26,24.9,209.86584841970367,5225.66,Non-Billable
1268,43,4,2024-11-26,31.5,263.9493860652042,8314.41,Non-Billable
1269,43,11,2024-11-26,63.7,210.1115011743209,13384.1,Billable
1270,43,1,2024-11-26,33.9,209.86584841970367,7114.45,Non-Billable
1271,43,2,2024-11-26,77.2,209.86584841970367,16201.64,Billable
1272,43,4,2024-12-26,74.6,263.9493860652042,19690.62,Billable
1273,43,11,2024-12-26,65.8,210.1115011743209,13825.34,Non-Billable
1274,44,9,2024-08-23,31.0,496.7566614134116,15399.46,Non-Billable
1275,44,6,2024-08-23,48.9,311.18528947223797,15216.96,Billable
1276,44,7,2024-08-23,66.0,209.86584841970367,13851.15,Billable
1277,44,6,2024-09-23,33.7,311.18528947223797,10486.94,Billable
1278,44,8,2024-09-23,69.0,246.99098521619942,17042.38,Non-Billable
1279,44,7,2024-09-23,23.1,209.86584841970367,4847.9,Billable
1280,44,1,2024-09-23,62.6,209.86584841970367,13137.6,Non-Billable
1281,44,9,2024-10-23,59.7,496.7566614134116,29656.37,Billable
1282,44,6,2024-10-23,44.8,311.18528947223797,13941.1,Billable
1283,44,8,2024-10-23,68.1,246.99098521619942,16820.09,Billable
1284,44,1,2024-10-23,17.9,209.86584841970367,3756.6,Billable
1285,44,9,2024-11-23,73.9,496.7566614134116,36710.32,Billable
1286,44,6,2024-11-23,65.9,311.18528947223797,20507.11,Non-Billable
1287,44,7,2024-11-23,43.8,209.86584841970367,9192.12,Non-Billable
1288,44,1,2024-11-23,32.9,209.86584841970367,6904.59,Billable
1289,44,9,2024-12-23,75.7,496.7566614134116,37604.48,Non-Billable
1290,44,6,2024-12-23,24.4,311.18528947223797,7592.92,Billable
1291,44,8,2024-12-23,60.0,246.99098521619942,14819.46,Non-Billable
1292,44,1,2024-12-23,13.1,209.86584841970367,2749.24,Non-Billable
1293,45,6,2024-06-06,17.2,311.18528947223797,5352.39,Non-Billable
1294,45,8,2024-06-06,11.6,246.99098521619942,2865.1,Billable
1295,45,6,2024-07-06,24.7,311.18528947223797,7686.28,Billable
1296,45,8,2024-08-06,40.9,246.99098521619942,10101.93,Billable
1297,45,8,2024-10-06,49.2,246.99098521619942,12151.96,Billable
1298,45,8,2024-11-06,32.3,246.99098521619942,7977.81,Billable
1299,45,6,2024-12-06,66.3,311.18528947223797,20631.58,Non-Billable
1300,46,5,2022-09-01,47.8,333.24426408004217,15929.08,Billable
1301,46,5,2022-10-01,57.3,333.24426408004217,19094.9,Billable
1302,46,10,2022-10-01,16.0,246.99098521619942,3951.86,Billable
1303,46,10,2022-11-01,51.5,246.99098521619942,12720.04,Non-Billable
1304,46,5,2022-12-01,53.1,333.24426408004217,17695.27,Billable
1305,46,10,2022-12-01,23.9,246.99098521619942,5903.08,Non-Billable
1306,46,5,2023-01-01,15.5,333.24426408004217,5165.29,Billable
1307,46,10,2023-01-01,16.5,246.99098521619942,4075.35,Non-Billable
1308,46,5,2023-02-01,41.9,333.24426408004217,13962.93,Non-Billable
1309,46,10,2023-02-01,63.7,246.99098521619942,15733.33,Billable
1310,46,5,2023-04-01,53.2,333.24426408004217,17728.59,Billable
1311,46,10,2023-04-01,59.0,246.99098521619942,14572.47,Non-Billable
1312,46,5,2023-05-01,70.3,333.24426408004217,23427.07,Billable
1313,46,10,2023-05-01,12.1,246.99098521619942,2988.59,Billable
1314,46,10,2023-06-01,69.2,246.99098521619942,17091.78,Billable
1315,46,5,2023-07-01,52.3,333.24426408004217,17428.68,Billable
1316,46,10,2023-07-01,38.4,246.99098521619942,9484.45,Non-Billable
1317,46,5,2023-08-01,32.8,333.24426408004217,10930.41,Non-Billable
1318,47,10,2022-07-31,14.6,246.99098521619942,3606.07,Billable
1319,47,9,2022-08-31,51.4,496.7566614134116,25533.29,Billable
1320,47,8,2022-08-31,34.0,246.99098521619942,8397.69,Non-Billable
1321,47,10,2022-08-31,15.5,246.99098521619942,3828.36,Non-Billable
1322,47,9,2022-09-30,44.1,496.7566614134116,21906.97,Non-Billable
1323,47,8,2022-09-30,32.8,246.99098521619942,8101.3,Billable
1324,47,7,2022-09-30,22.3,209.86584841970367,4680.01,Billable
1325,47,8,2022-10-30,64.0,246.99098521619942,15807.42,Billable
1326,47,7,2022-10-30,55.1,209.86584841970367,11563.61,Billable
1327,47,9,2022-11-30,72.1,496.7566614134116,35816.16,Non-Billable
1328,47,8,2022-11-30,63.0,246.99098521619942,15560.43,Non-Billable
1329,47,10,2022-11-30,37.3,246.99098521619942,9212.76,Non-Billable
1330,47,9,2022-12-30,24.4,496.7566614134116,12120.86,Billable
1331,47,7,2022-12-30,57.6,209.86584841970367,12088.27,Billable
1332,47,10,2022-12-30,74.1,246.99098521619942,18302.03,Billable
1333,47,9,2023-01-30,52.8,496.7566614134116,26228.75,Non-Billable
1334,47,8,2023-01-30,18.9,246.99098521619942,4668.13,Billable
1335,47,10,2023-01-30,77.8,246.99098521619942,19215.9,Billable
1336,47,9,2023-02-28,67.5,496.7566614134116,33531.07,Billable
1337,47,9,2023-03-28,51.3,496.7566614134116,25483.62,Non-Billable
1338,47,8,2023-03-28,36.8,246.99098521619942,9089.27,Billable
1339,47,7,2023-03-28,24.8,209.86584841970367,5204.67,Billable
1340,47,10,2023-03-28,23.2,246.99098521619942,5730.19,Billable
1341,47,9,2023-04-28,35.2,496.7566614134116,17485.83,Billable
1342,47,7,2023-04-28,56.9,209.86584841970367,11941.37,Billable
1343,47,9,2023-05-28,20.1,496.7566614134116,9984.81,Billable
1344,47,8,2023-05-28,78.2,246.99098521619942,19314.7,Billable
1345,47,10,2023-05-28,39.1,246.99098521619942,9657.35,Billable
1346,47,9,2023-06-28,58.7,496.7566614134116,29159.62,Billable
1347,47,8,2023-06-28,41.8,246.99098521619942,10324.22,Billable
1348,47,7,2023-06-28,41.5,209.86584841970367,8709.43,Billable
1349,47,9,2023-07-28,10.5,496.7566614134116,5215.94,Billable
1350,47,8,2023-07-28,26.6,246.99098521619942,6569.96,Non-Billable
1351,47,10,2023-07-28,50.3,246.99098521619942,12423.65,Billable
1352,48,10,2024-01-15,17.9,246.99098521619942,4421.14,Billable
1353,48,8,2024-01-15,15.6,246.99098521619942,3853.06,Non-Billable
1354,48,10,2024-02-15,78.9,246.99098521619942,19487.59,Billable
1355,48,8,2024-02-15,15.5,246.99098521619942,3828.36,Non-Billable
1356,48,8,2024-03-15,61.9,246.99098521619942,15288.74,Non-Billable
1357,48,8,2024-04-15,65.9,246.99098521619942,16276.71,Billable
1358,48,10,2024-05-15,73.3,246.99098521619942,18104.44,Non-Billable
1359,48,8,2024-05-15,42.8,246.99098521619942,10571.21,Non-Billable
1360,48,10,2024-06-15,50.2,246.99098521619942,12398.95,Billable
1361,48,8,2024-06-15,77.2,246.99098521619942,19067.7,Billable
1362,48,10,2024-08-15,62.5,246.99098521619942,15436.94,Non-Billable
1363,48,8,2024-08-15,28.2,246.99098521619942,6965.15,Non-Billable
1364,48,10,2024-09-15,21.8,246.99098521619942,5384.4,Billable
1365,48,8,2024-09-15,30.4,246.99098521619942,7508.53,Non-Billable
1366,48,10,2024-10-15,30.1,246.99098521619942,7434.43,Billable
1367,48,8,2024-11-15,27.6,246.99098521619942,6816.95,Non-Billable
1368,48,8,2024-12-15,11.0,246.99098521619942,2716.9,Billable
1369,49,10,2022-10-18,22.3,246.99098521619942,5507.9,Non-Billable
1370,49,10,2022-11-18,12.3,246.99098521619942,3037.99,Billable
1371,49,3,2022-11-18,51.7,356.50515929852793,18431.32,Billable
1372,49,8,2022-11-18,62.7,246.99098521619942,15486.33,Billable
1373,49,10,2022-12-18,26.7,246.99098521619942,6594.66,Billable
1374,49,3,2022-12-18,21.7,356.50515929852793,7736.16,Non-Billable
1375,49,8,2022-12-18,34.2,246.99098521619942,8447.09,Non-Billable
1376,49,3,2023-01-18,13.7,356.50515929852793,4884.12,Billable
1377,49,8,2023-01-18,31.1,246.99098521619942,7681.42,Non-Billable
1378,49,10,2023-02-18,74.6,246.99098521619942,18425.53,Billable
1379,49,3,2023-02-18,59.4,356.50515929852793,21176.41,Billable
1380,49,10,2023-03-18,40.4,246.99098521619942,9978.44,Billable
1381,49,3,2023-03-18,41.4,356.50515929852793,14759.31,Non-Billable
1382,49,8,2023-03-18,47.1,246.99098521619942,11633.28,Billable
1383,49,3,2023-04-18,34.8,356.50515929852793,12406.38,Billable
1384,49,8,2023-04-18,55.6,246.99098521619942,13732.7,Billable
1385,49,10,2023-05-18,28.7,246.99098521619942,7088.64,Billable
1386,49,8,2023-05-18,42.3,246.99098521619942,10447.72,Non-Billable
1387,49,10,2023-06-18,61.4,246.99098521619942,15165.25,Non-Billable
1388,49,3,2023-06-18,46.4,356.50515929852793,16541.84,Non-Billable
1389,49,8,2023-06-18,22.6,246.99098521619942,5582.0,Non-Billable
1390,49,10,2023-08-18,46.8,246.99098521619942,11559.18,Non-Billable
1391,49,3,2023-08-18,25.4,356.50515929852793,9055.23,Billable
1392,49,3,2023-09-18,14.0,356.50515929852793,4991.07,Non-Billable
1393,49,8,2023-09-18,68.5,246.99098521619942,16918.88,Non-Billable
1394,49,10,2023-10-18,59.6,246.99098521619942,14720.66,Billable
1395,49,8,2023-10-18,36.3,246.99098521619942,8965.77,Non-Billable
1396,49,10,2023-11-18,77.7,246.99098521619942,19191.2,Billable
1397,49,3,2023-11-18,27.7,356.50515929852793,9875.19,Billable
1398,49,8,2023-11-18,15.3,246.99098521619942,3778.96,Billable
1399,50,6,2022-05-07,36.8,311.18528947223797,11451.62,Billable
1400,50,5,2022-05-07,28.1,333.24426408004217,9364.16,Billable
1401,50,6,2022-06-07,24.0,311.18528947223797,7468.45,Billable
1402,50,7,2022-07-07,20.1,209.86584841970367,4218.3,Billable
1403,50,6,2022-07-07,73.9,311.18528947223797,22996.59,Non-Billable
1404,50,6,2022-08-07,64.4,311.18528947223797,20040.33,Billable
1405,50,5,2022-08-07,20.4,333.24426408004217,6798.18,Non-Billable
1406,50,6,2022-09-07,20.6,311.18528947223797,6410.42,Billable
1407,50,5,2022-09-07,50.2,333.24426408004217,16728.86,Non-Billable
1408,50,7,2022-10-07,64.0,209.86584841970367,13431.41,Billable
1409,50,11,2022-10-07,69.1,210.1115011743209,14518.7,Billable
1410,50,6,2022-10-07,10.2,311.18528947223797,3174.09,Non-Billable
1411,50,5,2022-10-07,43.7,333.24426408004217,14562.77,Non-Billable
1412,50,7,2022-11-07,79.4,209.86584841970367,16663.35,Billable
1413,50,11,2022-11-07,38.0,210.1115011743209,7984.24,Non-Billable
1414,50,6,2022-11-07,55.3,311.18528947223797,17208.55,Billable
1415,50,5,2022-11-07,77.3,333.24426408004217,25759.78,Billable
1416,50,7,2022-12-07,63.2,209.86584841970367,13263.52,Billable
1417,50,11,2022-12-07,22.4,210.1115011743209,4706.5,Billable
1418,50,6,2022-12-07,56.3,311.18528947223797,17519.73,Billable
1419,50,5,2022-12-07,72.8,333.24426408004217,24260.18,Non-Billable
1420,50,7,2023-01-07,44.1,209.86584841970367,9255.08,Non-Billable
1421,50,11,2023-01-07,23.3,210.1115011743209,4895.6,Billable
1422,50,5,2023-01-07,51.5,333.24426408004217,17162.08,Billable
1423,51,2,2024-03-23,11.1,209.86584841970367,2329.51,Billable
1424,51,5,2024-03-23,13.0,333.24426408004217,4332.18,Billable
1425,51,11,2024-03-23,46.6,210.1115011743209,9791.2,Non-Billable
1426,51,2,2024-04-23,47.6,209.86584841970367,9989.61,Non-Billable
1427,51,9,2024-04-23,74.7,496.7566614134116,37107.72,Billable
1428,51,5,2024-04-23,44.2,333.24426408004217,14729.4,Billable
1429,51,8,2024-04-23,74.3,246.99098521619942,18351.43,Billable
1430,51,2,2024-05-23,11.0,209.86584841970367,2308.52,Non-Billable
1431,51,5,2024-05-23,65.6,333.24426408004217,21860.82,Billable
1432,51,8,2024-05-23,68.5,246.99098521619942,16918.88,Billable
1433,51,11,2024-05-23,17.4,210.1115011743209,3655.94,Billable
1434,51,2,2024-06-23,53.1,209.86584841970367,11143.88,Billable
1435,51,9,2024-06-23,39.8,496.7566614134116,19770.92,Non-Billable
1436,51,5,2024-06-23,32.7,333.24426408004217,10897.09,Non-Billable
1437,51,8,2024-06-23,19.6,246.99098521619942,4841.02,Billable
1438,51,11,2024-06-23,51.5,210.1115011743209,10820.74,Billable
1439,51,5,2024-07-23,21.8,333.24426408004217,7264.72,Billable
1440,51,8,2024-07-23,40.7,246.99098521619942,10052.53,Non-Billable
1441,51,9,2024-08-23,52.9,496.7566614134116,26278.43,Billable
1442,51,8,2024-08-23,10.4,246.99098521619942,2568.71,Billable
1443,51,11,2024-08-23,59.5,210.1115011743209,12501.63,Non-Billable
1444,51,2,2024-09-23,39.1,209.86584841970367,8205.75,Billable
1445,51,9,2024-09-23,24.4,496.7566614134116,12120.86,Non-Billable
1446,51,8,2024-09-23,26.7,246.99098521619942,6594.66,Billable
1447,51,11,2024-09-23,12.6,210.1115011743209,2647.4,Billable
1448,51,2,2024-10-23,52.8,209.86584841970367,11080.92,Billable
1449,51,9,2024-10-23,64.8,496.7566614134116,32189.83,Billable
1450,51,5,2024-10-23,49.0,333.24426408004217,16328.97,Billable
1451,51,11,2024-10-23,16.7,210.1115011743209,3508.86,Billable
1452,51,2,2024-11-23,79.1,209.86584841970367,16600.39,Non-Billable
1453,51,5,2024-11-23,56.2,333.24426408004217,18728.33,Billable
1454,51,9,2024-12-23,73.8,496.7566614134116,36660.64,Billable
1455,51,8,2024-12-23,13.0,246.99098521619942,3210.88,Non-Billable
1456,51,11,2024-12-23,24.7,210.1115011743209,5189.75,Billable
1457,52,10,2022-05-17,74.7,246.99098521619942,18450.23,Billable
1458,52,2,2022-05-17,15.0,209.86584841970367,3147.99,Billable
1459,52,10,2022-06-17,51.5,246.99098521619942,12720.04,Billable
1460,52,8,2022-06-17,62.3,246.99098521619942,15387.54,Billable
1461,52,1,2022-07-17,24.0,209.86584841970367,5036.78,Billable
1462,52,10,2022-08-17,13.8,246.99098521619942,3408.48,Billable
1463,52,1,2022-08-17,41.8,209.86584841970367,8772.39,Billable
1464,52,2,2022-08-17,42.0,209.86584841970367,8814.37,Billable
1465,52,10,2022-09-17,78.3,246.99098521619942,19339.39,Billable
1466,52,8,2022-09-17,12.2,246.99098521619942,3013.29,Non-Billable
1467,52,10,2022-10-17,42.1,246.99098521619942,10398.32,Billable
1468,52,8,2022-10-17,25.4,246.99098521619942,6273.57,Billable
1469,52,1,2022-10-17,65.3,209.86584841970367,13704.24,Non-Billable
1470,52,2,2022-10-17,73.4,209.86584841970367,15404.15,Non-Billable
1471,52,10,2022-11-17,69.9,246.99098521619942,17264.67,Billable
1472,52,8,2022-11-17,46.5,246.99098521619942,11485.08,Billable
1473,52,1,2022-11-17,68.6,209.86584841970367,14396.8,Billable
1474,53,12,2022-05-20,72.4,155.80836121681995,11280.53,Non-Billable
1475,53,4,2022-05-20,74.0,263.9493860652042,19532.25,Billable
1476,53,11,2022-05-20,13.1,210.1115011743209,2752.46,Billable
1477,53,6,2022-05-20,45.3,311.18528947223797,14096.69,Billable
1478,53,7,2022-05-20,43.5,209.86584841970367,9129.16,Non-Billable
1479,53,12,2022-06-20,41.7,155.80836121681995,6497.21,Billable
1480,53,11,2022-06-20,58.5,210.1115011743209,12291.52,Billable
1481,53,6,2022-06-20,19.3,311.18528947223797,6005.88,Billable
1482,53,12,2022-07-20,11.1,155.80836121681995,1729.47,Non-Billable
1483,53,4,2022-07-20,59.2,263.9493860652042,15625.8,Non-Billable
1484,53,11,2022-07-20,11.7,210.1115011743209,2458.3,Billable
1485,53,6,2022-07-20,19.7,311.18528947223797,6130.35,Non-Billable
1486,53,7,2022-07-20,65.3,209.86584841970367,13704.24,Billable
1487,53,12,2022-08-20,59.3,155.80836121681995,9239.44,Billable
1488,53,4,2022-08-20,14.9,263.9493860652042,3932.85,Non-Billable
1489,53,11,2022-08-20,12.3,210.1115011743209,2584.37,Billable
1490,53,6,2022-08-20,58.9,311.18528947223797,18328.81,Non-Billable
1491,53,7,2022-08-20,65.6,209.86584841970367,13767.2,Non-Billable
